SpdkAppStartException	lib/rocksdb/env_spdk.cc:353
feat_power_management	test/app/fuzz/llvm_nvme_fuzz/llvm_nvme_fuzz.c:281
feat_rsv_notification_mask	test/app/fuzz/llvm_nvme_fuzz/llvm_nvme_fuzz.c:377
feat_rsv_persistence	test/app/fuzz/llvm_nvme_fuzz/llvm_nvme_fuzz.c:385
feat_temperature_threshold	test/app/fuzz/llvm_nvme_fuzz/llvm_nvme_fuzz.c:294
feat_volatile_write_cache	test/app/fuzz/llvm_nvme_fuzz/llvm_nvme_fuzz.c:311
feat_write_atomicity	test/app/fuzz/llvm_nvme_fuzz/llvm_nvme_fuzz.c:339
fgets_line	lib/conf/conf.c:534
file_alloc	lib/blobfs/blobfs.c:616
file_fh	lib/fuse_dispatcher/fuse_dispatcher.c:272
file_free	lib/blobfs/blobfs.c:2928
file_handle	lib/fuse_dispatcher/fuse_dispatcher.c:278
file_handle_create	module/fsdev/aio/fsdev_aio.c:269
file_handle_delete	module/fsdev/aio/fsdev_aio.c:291
file_ino	lib/fuse_dispatcher/fuse_dispatcher.c:252
file_length	test/unit/lib/blobfs/blobfs_sync_ut/blobfs_sync_ut.c:201
file_object	lib/fuse_dispatcher/fuse_dispatcher.c:266
file_object_fill_attr	module/fsdev/aio/fsdev_aio.c:309
file_object_ref	module/fsdev/aio/fsdev_aio.c:222
file_object_unref	module/fsdev/aio/fsdev_aio.c:193
fill_band_p2l	test/unit/lib/ftl/ftl_p2l.c/ftl_p2l_ut.c:355
fill_blob_cb	examples/blob/cli/blobcli.c:765
fill_cb	test/external_code/accel/app_module.c:38
fill_pattern	test/nvme/boot_partition/boot_partition.c:24
fill_random	test/nvme/simple_copy/simple_copy.c:38
fill_running_p2l	test/unit/lib/ftl/ftl_p2l.c/ftl_p2l_ut.c:417
fill_zone_from_report	module/bdev/nvme/bdev_nvme.c:8316
filter_columns	app/spdk_top/spdk_top.c:1954
filter_region_type_base	lib/ftl/upgrade/ftl_sb_v5.c:643
filter_region_type_nvc	lib/ftl/upgrade/ftl_sb_v5.c:657
finalize_init_gc	lib/ftl/mngt/ftl_mngt_band.c:288
find_available_nbd_disk	lib/nbd/nbd_rpc.c:84
find_cf_nitem	lib/conf/conf.c:261
find_ctrlr_by_addr	test/external_code/nvme/nvme.c:108
find_env_devargs	lib/env_dpdk/pci.c:49
find_existing_bdev	lib/bdev/bdev.c:9862
find_initiator_group_success_case	test/unit/lib/iscsi/init_grp.c/init_grp_ut.c:39
find_prop	lib/nvmf/ctrlr.c:1475
find_thread_complete	lib/lvol/lvol.c:4026
find_thread_fn	lib/lvol/lvol.c:4009
fini_accel	test/unit/lib/bdev/nvme/bdev_nvme.c/bdev_nvme_ut.c:3319
fini_cb	test/unit/lib/vhost/vhost.c/vhost_ut.c:178
fini_start	module/bdev/ocf/vbdev_ocf.c:1778
fini_workers	test/nvme/fused_ordering/fused_ordering.c:131
finish	app/spdk_top/spdk_top.c:3400
finish_cb	test/unit/lib/accel/accel.c/accel_ut.c:4368
finish_msg	lib/ftl/mngt/ftl_mngt.c:435
finish_register	module/bdev/ocf/vbdev_ocf.c:924
finish_req	lib/virtio/virtio.c:369
finish_xor	test/unit/lib/bdev/raid/raid5f.c/raid5f_ut.c:46
fio_extended_lba_setup_pi	app/fio/nvme/fio_plugin.c:887
fio_extended_lba_verify_pi	app/fio/nvme/fio_plugin.c:987
fio_offset_to_zslba	app/fio/nvme/fio_plugin.c:881
fio_redirected_to_dev_null	app/fio/bdev/fio_plugin.c:561
fio_separate_md_setup_pi	app/fio/nvme/fio_plugin.c:936
fio_separate_md_verify_pi	app/fio/nvme/fio_plugin.c:1015
fio_spdk_register	app/fio/nvme/fio_plugin.c:2006
fio_spdk_unregister	app/fio/nvme/fio_plugin.c:2012
first_sync_complete	test/unit/lib/blob/blob.c/blob_ut.c:7748
fixup_identify_ctrlr	module/event/subsystems/nvmf/nvmf_tgt.c:365
flush	test/unit/lib/sock/posix.c/posix_ut.c:48
flush_buf	lib/json/json_write.c:32
flush_client	test/unit/lib/sock/uring.c/uring_ut.c:48
flush_req_chunks_with_zero_copy_threshold	test/unit/lib/sock/posix.c/posix_ut.c:175
flush_server	test/unit/lib/sock/uring.c/uring_ut.c:150
flush_two_reqs_chunks_with_zero_copy_threshold	test/unit/lib/sock/posix.c/posix_ut.c:236
flush_vbdev	module/bdev/ocf/vbdev_ocf.c:334
flush_vbdev_cache_lock_cmpl	module/bdev/ocf/vbdev_ocf.c:319
flush_vbdev_cmpl	module/bdev/ocf/vbdev_ocf.c:310
fn_1_1_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:120
fn_1_1_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:127
fn_1_2_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:134
fn_1_3_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:141
fn_1_3_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:148
fn_2_1_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:227
fn_2_1_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:233
fn_2_2_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:239
fn_2_2_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:245
fn_2_common_part	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:211
fn_3_1_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:326
fn_3_1_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:550
fn_3_2_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:399
fn_3_2_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:472
fn_4_1_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:677
fn_4_1_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:684
fn_4_2_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:691
fn_4_2_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:698
fn_4_3_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:705
fn_4_3_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:713
fn_4_4_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:720
fn_5_1_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:871
fn_5_1_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:878
fn_5_2_1_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:781
fn_5_2_1_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:788
fn_5_2_2_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:795
fn_5_2_2_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:802
fn_5_2_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:885
fn_5_2_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:892
fn_5_3_1_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:826
fn_5_3_1_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:833
fn_5_3_2_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:840
fn_5_3_2_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:847
fn_5_3_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:899
fn_5_3_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:906
fn_6_1_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:1021
fn_6_2_1_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:972
fn_6_2_1_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:979
fn_6_2_2_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:986
fn_6_2_3_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:994
fn_6_2_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:1028
fn_6_2_cleanup	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:1035
fn_6_3_action	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:1042
fn_finish	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:83
for_each_bdev_test	test/unit/lib/bdev/bdev.c/bdev_ut.c:6360
for_each_cb	test/unit/lib/thread/thread.c/thread_ut.c:450
for_each_channel_and_thread_exit_race	test/unit/lib/thread/thread.c/thread_ut.c:1931
for_each_channel_remove	test/unit/lib/thread/thread.c/thread_ut.c:522
for_each_channel_unreg	test/unit/lib/thread/thread.c/thread_ut.c:612
for_each_nop	test/event/scheduler/scheduler.c:369
for_each_reactor_cb	test/unit/lib/event/reactor.c/reactor_ut.c:260
for_each_reactor_done	test/unit/lib/event/reactor.c/reactor_ut.c:250
for_each_reactor_start	test/event/scheduler/scheduler.c:374
for_each_thread_and_thread_exit_race	test/unit/lib/thread/thread.c/thread_ut.c:1989
foreach_session	lib/vhost/rte_vhost_user.c:1360
foreach_session_finish_cb	lib/vhost/rte_vhost_user.c:1337
format_argname	app/trace/trace.cpp:67
format_nvm	examples/nvme/nvme_manage/nvme_manage.c:648
fragment_read_cb	lib/lvol/lvol.c:4536
fragment_write_cb	lib/lvol/lvol.c:4381
free_accel_assign_opc	lib/accel/accel_rpc.c:119
free_all_conf_item	lib/conf/conf.c:106
free_all_conf_section	lib/conf/conf.c:140
free_all_conf_value	lib/conf/conf.c:72
free_args	lib/env_dpdk/init.c:123
free_bdev	test/unit/lib/bdev/bdev.c/bdev_ut.c:627
free_bdev_nvme_delete_ctx	module/bdev/nvme/bdev_nvme.c:7127
free_buffers	lib/ublk/ublk.c:1770
free_conf_item	lib/conf/conf.c:88
free_conf_section	lib/conf/conf.c:122
free_conf_value	lib/conf/conf.c:58
free_conn	lib/iscsi/conn.c:82
free_controllers	test/app/fuzz/nvme_fuzz/nvme_fuzz.c:514
free_cores	test/common/lib/test_env.c:54
free_create_req	test/unit/lib/bdev/vbdev_zone_block.c/vbdev_zone_block_ut.c:485
free_crypto_opts	module/bdev/crypto/vbdev_crypto.c:582
free_ctrlr	lib/nvmf/vfio_user.c:4369
free_delete_req	test/unit/lib/bdev/vbdev_zone_block.c/vbdev_zone_block_ut.c:510
free_dev	lib/ftl/ftl_init.c:81
free_device	test/unit/lib/ftl/ftl_io.c/ftl_io_ut.c:166
free_dif_generate_copy_bufs	test/accel/dif/dif.c:340
free_dif_generate_copy_sequence_bufs	test/accel/dif/dif.c:432
free_dif_verify_bufs	test/accel/dif/dif.c:186
free_dif_verify_copy_bufs	test/accel/dif/dif.c:268
free_discovery_ctx	module/bdev/nvme/bdev_nvme.c:7451
free_dix_bufs	test/accel/dif/dif.c:201
free_fs_request	lib/blobfs/blobfs.c:403
free_get_stats_ctx	lib/nvmf/nvmf_rpc.c:2754
free_global_cache	lib/blobfs/blobfs.c:309
free_idxd_chan_entry_resource	examples/idxd/perf/perf.c:352
free_job_config	examples/bdev/bdevperf/bdevperf.c:605
free_key	app/spdk_nvme_perf/perf.c:2401
free_mdns_discovery_ctx	module/bdev/nvme/bdev_mdns_client.c:119
free_mdns_discovery_entry_ctx	module/bdev/nvme/bdev_mdns_client.c:104
free_mngt	lib/ftl/mngt/ftl_mngt.c:99
free_namespaces	test/app/fuzz/nvme_fuzz/nvme_fuzz.c:485
free_nvme_async_probe_ctx	module/bdev/nvme/bdev_nvme.c:5848
free_poll_fds	lib/nvmf/rdma.c:2646
free_poller_history	app/spdk_top/spdk_top.c:2359
free_qp	lib/nvmf/vfio_user.c:1904
free_qpair	test/external_code/nvme/nvme.c:200
free_recv	test/unit/lib/nvmf/rdma.c/rdma_ut.c:452
free_req	test/nvme/e2edp/nvme_dp.c:393
free_rpc_accel_set_driver	lib/accel/accel_rpc.c:327
free_rpc_add_auth_secret	lib/iscsi/iscsi_rpc.c:1573
free_rpc_add_error_injection	module/bdev/nvme/bdev_nvme_rpc.c:1872
free_rpc_aio_create	module/fsdev/aio/fsdev_aio_rpc.c:19
free_rpc_apply_firmware	module/bdev/nvme/bdev_nvme_rpc.c:876
free_rpc_auth_group	lib/iscsi/iscsi_rpc.c:1456
free_rpc_auth_secret	lib/iscsi/iscsi_rpc.c:1401
free_rpc_auth_secrets	lib/iscsi/iscsi_rpc.c:1431
free_rpc_bdev_cluster_unregister	module/bdev/rbd/bdev_rbd_rpc.c:269
free_rpc_bdev_compress_get_orphans	module/bdev/compress/vbdev_compress_rpc.c:18
free_rpc_bdev_daos_resize	module/bdev/daos/bdev_daos_rpc.c:142
free_rpc_bdev_enable_histogram_request	lib/bdev/bdev_rpc.c:997
free_rpc_bdev_error_create	module/bdev/error/vbdev_error_rpc.c:65
free_rpc_bdev_examine	lib/bdev/bdev_rpc.c:95
free_rpc_bdev_get_bdevs	lib/bdev/bdev_rpc.c:761
free_rpc_bdev_get_histogram_request	lib/bdev/bdev_rpc.c:1081
free_rpc_bdev_get_iostat	lib/bdev/bdev_rpc.c:321
free_rpc_bdev_hublvol	module/bdev/lvol/vbdev_lvol_rpc.c:444
free_rpc_bdev_iscsi_create	module/bdev/iscsi/bdev_iscsi_rpc.c:62
free_rpc_bdev_lvol_add_clone	module/bdev/lvol/vbdev_lvol_rpc.c:4615
free_rpc_bdev_lvol_clone	module/bdev/lvol/vbdev_lvol_rpc.c:1419
free_rpc_bdev_lvol_clone_bdev	module/bdev/lvol/vbdev_lvol_rpc.c:1659
free_rpc_bdev_lvol_clone_register	module/bdev/lvol/vbdev_lvol_rpc.c:1506
free_rpc_bdev_lvol_connect_hublvol	module/bdev/lvol/vbdev_lvol_rpc.c:2509
free_rpc_bdev_lvol_convert	module/bdev/lvol/vbdev_lvol_rpc.c:4509
free_rpc_bdev_lvol_create	module/bdev/lvol/vbdev_lvol_rpc.c:330
free_rpc_bdev_lvol_create_lvstore	module/bdev/lvol/vbdev_lvol_rpc.c:77
free_rpc_bdev_lvol_create_poller_group_opts	module/bdev/lvol/vbdev_lvol_rpc.c:2458
free_rpc_bdev_lvol_delete	module/bdev/lvol/vbdev_lvol_rpc.c:2138
free_rpc_bdev_lvol_delete_lvstore	module/bdev/lvol/vbdev_lvol_rpc.c:229
free_rpc_bdev_lvol_dirty_bitmap_info	module/bdev/lvol/vbdev_lvol_rpc.c:4382
free_rpc_bdev_lvol_get_lvol_delete_status	module/bdev/lvol/vbdev_lvol_rpc.c:2688
free_rpc_bdev_lvol_get_lvols	module/bdev/lvol/vbdev_lvol_rpc.c:2566
free_rpc_bdev_lvol_get_lvstores	module/bdev/lvol/vbdev_lvol_rpc.c:2244
free_rpc_bdev_lvol_grow_lvstore	module/bdev/lvol/vbdev_lvol_rpc.c:2779
free_rpc_bdev_lvol_inflate	module/bdev/lvol/vbdev_lvol_rpc.c:1814
free_rpc_bdev_lvol_md_journal	module/bdev/lvol/vbdev_lvol_rpc.c:3004
free_rpc_bdev_lvol_register	module/bdev/lvol/vbdev_lvol_rpc.c:608
free_rpc_bdev_lvol_rename	module/bdev/lvol/vbdev_lvol_rpc.c:1740
free_rpc_bdev_lvol_rename_lvstore	module/bdev/lvol/vbdev_lvol_rpc.c:165
free_rpc_bdev_lvol_resize	module/bdev/lvol/vbdev_lvol_rpc.c:1928
free_rpc_bdev_lvol_set_lvs_opts	module/bdev/lvol/vbdev_lvol_rpc.c:2356
free_rpc_bdev_lvol_set_lvs_signal	module/bdev/lvol/vbdev_lvol_rpc.c:2410
free_rpc_bdev_lvol_set_migration_flag	module/bdev/lvol/vbdev_lvol_rpc.c:4449
free_rpc_bdev_lvol_set_parent	module/bdev/lvol/vbdev_lvol_rpc.c:3319
free_rpc_bdev_lvol_shallow_copy	module/bdev/lvol/vbdev_lvol_rpc.c:3117
free_rpc_bdev_lvol_shallow_copy_status	module/bdev/lvol/vbdev_lvol_rpc.c:3237
free_rpc_bdev_lvol_snapshot	module/bdev/lvol/vbdev_lvol_rpc.c:1004
free_rpc_bdev_lvol_snapshot_group	module/bdev/lvol/vbdev_lvol_rpc.c:1134
free_rpc_bdev_lvol_snapshot_register	module/bdev/lvol/vbdev_lvol_rpc.c:1269
free_rpc_bdev_lvol_transfer_stat	module/bdev/lvol/vbdev_lvol_rpc.c:4310
free_rpc_bdev_lvol_update_lvstore	module/bdev/lvol/vbdev_lvol_rpc.c:2843
free_rpc_bdev_lvs_apply	module/bdev/lvol/vbdev_lvol_rpc.c:944
free_rpc_bdev_lvs_dump	module/bdev/lvol/vbdev_lvol_rpc.c:818
free_rpc_bdev_lvs_dump_tree	module/bdev/lvol/vbdev_lvol_rpc.c:892
free_rpc_bdev_lvs_snapshot_tree	module/bdev/lvol/vbdev_lvol_rpc.c:763
free_rpc_bdev_null_resize	module/bdev/null/bdev_null_rpc.c:129
free_rpc_bdev_nvme_attach_controller	module/bdev/nvme/bdev_nvme_rpc.c:249
free_rpc_bdev_nvme_attach_controller_ctx	module/bdev/nvme/bdev_nvme_rpc.c:356
free_rpc_bdev_nvme_controller_op_req	module/bdev/nvme/bdev_nvme_rpc.c:1322
free_rpc_bdev_nvme_detach_controller	module/bdev/nvme/bdev_nvme_rpc.c:722
free_rpc_bdev_nvme_get_controllers	module/bdev/nvme/bdev_nvme_rpc.c:657
free_rpc_bdev_nvme_opal_init	module/bdev/nvme/vbdev_opal_rpc.c:20
free_rpc_bdev_nvme_opal_revert	module/bdev/nvme/vbdev_opal_rpc.c:95
free_rpc_bdev_nvme_send_cmd_ctx	module/bdev/nvme/nvme_rpc.c:49
free_rpc_bdev_nvme_set_keys	module/bdev/nvme/bdev_nvme_rpc.c:2757
free_rpc_bdev_nvme_set_preferred_path	module/bdev/nvme/bdev_nvme_rpc.c:2224
free_rpc_bdev_nvme_start_discovery	module/bdev/nvme/bdev_nvme_rpc.c:1639
free_rpc_bdev_nvme_start_mdns_discovery	module/bdev/nvme/bdev_nvme_rpc.c:2423
free_rpc_bdev_ocf_create	module/bdev/ocf/vbdev_ocf_rpc.c:41
free_rpc_bdev_ocf_name	module/bdev/ocf/vbdev_ocf_rpc.c:20
free_rpc_bdev_ocf_set_cache_mode	module/bdev/ocf/vbdev_ocf_rpc.c:379
free_rpc_bdev_ocf_set_seqcutoff	module/bdev/ocf/vbdev_ocf_rpc.c:462
free_rpc_bdev_opal_create	module/bdev/nvme/vbdev_opal_rpc.c:156
free_rpc_bdev_opal_delete	module/bdev/nvme/vbdev_opal_rpc.c:274
free_rpc_bdev_opal_get_info	module/bdev/nvme/vbdev_opal_rpc.c:215
free_rpc_bdev_opal_new_user	module/bdev/nvme/vbdev_opal_rpc.c:370
free_rpc_bdev_opal_set_lock_state	module/bdev/nvme/vbdev_opal_rpc.c:320
free_rpc_bdev_passthru_create	module/bdev/passthru/vbdev_passthru_rpc.c:22
free_rpc_bdev_passthru_delete	module/bdev/passthru/vbdev_passthru_rpc.c:75
free_rpc_bdev_raid_add_base_bdev	module/bdev/raid/bdev_raid_rpc.c:472
free_rpc_bdev_raid_create_ctx	module/bdev/raid/bdev_raid_rpc.c:202
free_rpc_bdev_raid_delete	module/bdev/raid/bdev_raid_rpc.c:354
free_rpc_bdev_raid_get_bdevs	module/bdev/raid/bdev_raid_rpc.c:33
free_rpc_bdev_rbd_delete	module/bdev/rbd/bdev_rbd_rpc.c:128
free_rpc_bdev_rbd_get_cluster_info	module/bdev/rbd/bdev_rbd_rpc.c:311
free_rpc_bdev_rbd_resize	module/bdev/rbd/bdev_rbd_rpc.c:181
free_rpc_bdev_reset_iostat	lib/bdev/bdev_rpc.c:550
free_rpc_bdev_set_qd_sampling_period	lib/bdev/bdev_rpc.c:844
free_rpc_bdev_set_qos_limit	lib/bdev/bdev_rpc.c:897
free_rpc_bdev_virtio_attach_controller_ctx	module/bdev/virtio/bdev_virtio_rpc.c:146
free_rpc_blobfs_create	module/blobfs/bdev/blobfs_bdev_rpc.c:145
free_rpc_blobfs_detect	module/blobfs/bdev/blobfs_bdev_rpc.c:75
free_rpc_blobfs_mount	module/blobfs/bdev/blobfs_bdev_rpc.c:241
free_rpc_construct_aio	module/bdev/aio/bdev_aio_rpc.c:27
free_rpc_construct_compress	module/bdev/compress/vbdev_compress_rpc.c:115
free_rpc_construct_crypto	module/bdev/crypto/vbdev_crypto_rpc.c:25
free_rpc_construct_daos	module/bdev/daos/bdev_daos_rpc.c:25
free_rpc_construct_delay	module/bdev/delay/vbdev_delay_rpc.c:95
free_rpc_construct_malloc	module/bdev/malloc/bdev_malloc_rpc.c:13
free_rpc_construct_null	module/bdev/null/bdev_null_rpc.c:15
free_rpc_construct_zone_block	module/bdev/zone_block/vbdev_zone_block_rpc.c:25
free_rpc_core_info	app/spdk_top/spdk_top.c:351
free_rpc_create_rbd	module/bdev/rbd/bdev_rbd_rpc.c:24
free_rpc_create_uring	module/bdev/uring/bdev_uring_rpc.c:22
free_rpc_create_xnvme	module/bdev/xnvme/bdev_xnvme_rpc.c:23
free_rpc_delete_aio	module/bdev/aio/bdev_aio_rpc.c:133
free_rpc_delete_compress	module/bdev/compress/vbdev_compress_rpc.c:214
free_rpc_delete_crypto	module/bdev/crypto/vbdev_crypto_rpc.c:200
free_rpc_delete_daos	module/bdev/daos/bdev_daos_rpc.c:86
free_rpc_delete_delay	module/bdev/delay/vbdev_delay_rpc.c:150
free_rpc_delete_error	module/bdev/error/vbdev_error_rpc.c:109
free_rpc_delete_iscsi	module/bdev/iscsi/bdev_iscsi_rpc.c:119
free_rpc_delete_malloc	module/bdev/malloc/bdev_malloc_rpc.c:73
free_rpc_delete_null	module/bdev/null/bdev_null_rpc.c:72
free_rpc_delete_subsystem	lib/nvmf/nvmf_rpc.c:484
free_rpc_delete_uring	module/bdev/uring/bdev_uring_rpc.c:120
free_rpc_delete_vfu_endpoint	module/vfu_device/vfu_virtio_rpc.c:26
free_rpc_delete_vhost_ctrlr	lib/vhost/vhost_rpc.c:321
free_rpc_delete_xnvme	module/bdev/xnvme/bdev_xnvme_rpc.c:80
free_rpc_delete_zone_block	module/bdev/zone_block/vbdev_zone_block_rpc.c:79
free_rpc_error_information	module/bdev/error/vbdev_error_rpc.c:167
free_rpc_framework_set_scheduler	lib/event/app_rpc.c:452
free_rpc_get_controller_health_info	module/bdev/nvme/bdev_nvme_rpc.c:1420
free_rpc_get_io_paths	module/bdev/nvme/bdev_nvme_rpc.c:2114
free_rpc_get_path_stat	module/bdev/nvme/bdev_nvme_rpc.c:2564
free_rpc_get_referrals_ctx	lib/nvmf/nvmf_rpc.c:1208
free_rpc_get_vhost_ctrlrs	lib/vhost/vhost_rpc.c:433
free_rpc_initiator_group	lib/iscsi/iscsi_rpc.c:97
free_rpc_initiator_list	lib/iscsi/iscsi_rpc.c:57
free_rpc_iscsi_delete_target_node	lib/iscsi/iscsi_rpc.c:572
free_rpc_iscsi_get_histogram_request	lib/iscsi/iscsi_rpc.c:1930
free_rpc_keyring_file_add_key	module/keyring/file/keyring_rpc.c:22
free_rpc_keyring_file_remove_key	module/keyring/file/keyring_rpc.c:64
free_rpc_listen_address	lib/nvmf/nvmf_rpc.c:607
free_rpc_log_flag	lib/event/log_rpc.c:20
free_rpc_log_level	lib/event/log_rpc.c:26
free_rpc_luns	lib/iscsi/iscsi_rpc.c:350
free_rpc_nbd_get_disks	lib/nbd/nbd_rpc.c:330
free_rpc_nbd_start_disk	lib/nbd/nbd_rpc.c:26
free_rpc_nbd_stop_disk	lib/nbd/nbd_rpc.c:214
free_rpc_netmask_list	lib/iscsi/iscsi_rpc.c:81
free_rpc_nvme_cuse_register	module/bdev/nvme/bdev_nvme_cuse_rpc.c:22
free_rpc_nvme_cuse_unregister	module/bdev/nvme/bdev_nvme_cuse_rpc.c:74
free_rpc_perform_tests	test/bdev/bdevio/bdevio.c:1470
free_rpc_poller	app/spdk_top/spdk_top.c:342
free_rpc_portal	lib/iscsi/iscsi_rpc.c:677
free_rpc_portal_group	lib/iscsi/iscsi_rpc.c:695
free_rpc_portal_list	lib/iscsi/iscsi_rpc.c:684
free_rpc_register_cluster	module/bdev/rbd/bdev_rbd_rpc.c:214
free_rpc_remove_auth_secret	lib/iscsi/iscsi_rpc.c:1645
free_rpc_remove_error_injection	module/bdev/nvme/bdev_nvme_rpc.c:2012
free_rpc_remove_vhost_scsi_ctrlr_target	lib/vhost/vhost_rpc.c:192
free_rpc_scheduler	app/spdk_top/spdk_top.c:560
free_rpc_scheduler_set_options	lib/event/app_rpc.c:627
free_rpc_set_multipath_policy	module/bdev/nvme/bdev_nvme_rpc.c:2296
free_rpc_set_ro_lvol_bdev	module/bdev/lvol/vbdev_lvol_rpc.c:2006
free_rpc_set_ro_lvs_bdev	module/bdev/lvol/vbdev_lvol_rpc.c:2086
free_rpc_set_vfu_path	lib/vfu_tgt/tgt_rpc.c:25
free_rpc_set_vhost_controllers_event_coalescing	lib/vhost/vhost_rpc.c:513
free_rpc_spdk_kill_instance	lib/event/app_rpc.c:27
free_rpc_start_vhost_scsi_ctrlr	lib/vhost/vhost_rpc.c:79
free_rpc_subsystem_query_ctx	lib/nvmf/nvmf_rpc.c:2964
free_rpc_target_auth	lib/iscsi/iscsi_rpc.c:1154
free_rpc_target_logout	lib/iscsi/iscsi_rpc.c:1281
free_rpc_target_lun	lib/iscsi/iscsi_rpc.c:1093
free_rpc_target_node	lib/iscsi/iscsi_rpc.c:377
free_rpc_target_redirect	lib/iscsi/iscsi_rpc.c:1217
free_rpc_thread_create	test/event/scheduler/scheduler.c:43
free_rpc_threads_stats	app/spdk_top/spdk_top.c:290
free_rpc_tpoint_group	lib/trace/trace_rpc.c:18
free_rpc_ublk_create_target	lib/ublk/ublk_rpc.c:23
free_rpc_ublk_recover_disk	lib/ublk/ublk_rpc.c:303
free_rpc_ublk_start_disk	lib/ublk/ublk_rpc.c:95
free_rpc_ublk_stop_disk	lib/ublk/ublk_rpc.c:164
free_rpc_update_latency	module/bdev/delay/vbdev_delay_rpc.c:26
free_rpc_vbdev_lvol_add_to_group	module/bdev/lvol/vbdev_lvol_rpc.c:4817
free_rpc_vbdev_lvol_remove_from_group	module/bdev/lvol/vbdev_lvol_rpc.c:4922
free_rpc_vbdev_lvol_set_qos_limit	module/bdev/lvol/vbdev_lvol_rpc.c:4714
free_rpc_vfu_virtio_create_blk	module/vfu_device/vfu_virtio_rpc.c:82
free_rpc_vfu_virtio_create_fs	module/vfu_device/vfu_virtio_rpc.c:313
free_rpc_vfu_virtio_create_scsi	module/vfu_device/vfu_virtio_rpc.c:245
free_rpc_vfu_virtio_scsi	module/vfu_device/vfu_virtio_rpc.c:142
free_rpc_vfu_virtio_scsi_remove	module/vfu_device/vfu_virtio_rpc.c:191
free_rpc_vhost_blk_ctrlr	lib/vhost/vhost_rpc.c:270
free_rpc_vhost_scsi_ctrlr	lib/vhost/vhost_rpc.c:25
free_rpc_vhost_scsi_ctrlr_add_target	lib/vhost/vhost_rpc.c:128
free_rpc_virtio_blk_create_transport	lib/vhost/vhost_rpc.c:623
free_rq	test/unit/lib/ftl/ftl_p2l.c/ftl_p2l_ut.c:266
free_sdbl	lib/nvmf/vfio_user.c:1071
free_sq_reqs	lib/nvmf/vfio_user.c:1843
free_task	examples/nvme/hotplug/hotplug.c:153
free_task_pool	lib/vhost/vhost_blk.c:1273
free_tasks	test/nvme/reset/reset.c:616
free_tasks_on_connection	test/unit/lib/iscsi/conn.c/conn_ut.c:541
free_tasks_with_queued_datain	test/unit/lib/iscsi/conn.c/conn_ut.c:630
